"primerid" "Pr(>Chisq)" "coef" "FDR"
"CG9849" 5.81743707975647e-12 0.0470311183965532 1.31410067367962e-11
"CG9853" 1.02692866324628e-09 0.0508916093720771 2.04215443574331e-09
"CG9855" 6.23807661265821e-10 0.0433249788346775 1.25722160027972e-09
"CG9864" 2.49542705688393e-18 -0.200289504181787 7.7759289540401e-18
"CG9911" 5.09677551628485e-34 0.270224882661648 3.12980877744882e-33
"CG9917" 2.15607976580857e-11 0.0736592798007597 4.71522822935055e-11
"CG9920" 6.37472209276366e-12 0.0748254310001456 1.43379893257219e-11
"CG9928" 4.57961762082211e-18 0.0773148399665933 1.41129055158227e-17
"CG9932" 3.97574625208451e-320 -1.17098354786107 1.04065145796671e-317
"CG9953" 4.04094071443306e-22 0.105033380858798 1.53431185059344e-21
"CG9997" 3.78638906675642e-24 0.372262041095868 1.58891757631021e-23
"CHES-1-like" 3.99451657238459e-28 -0.223909905696792 1.97742735285421e-27
"CHKov2" 0.000563752101360573 -0.00490213563157527 0.000773589056519685
"CHMP2B" 0.00350612959056461 0.0263933362884595 0.00449867362907003
"CHOp24" 8.44769532358865e-34 0.325613413771762 5.14228895569611e-33
"CIAPIN1" 0.00621887931102372 0.0230273432262968 0.00780013972883118
"CLIP-190" 2.4591997896154e-303 -1.24048979273617 5.42059406258385e-301
"CNBP" 7.14966399701108e-08 0.136532066033513 1.27960653074711e-07
"COX4" 7.74114830383213e-11 -0.0065841626062156 1.6398547848482e-10
"COX5A" 1.86189515271815e-19 0.141009435235262 6.14954014162746e-19
"COX5B" 1.71436354729194e-28 0.187401413198667 8.5779624086722e-28
"COX6B" 8.05338002234425e-22 0.26046853127169 3.01138888692658e-21
"COX7A" 7.04105934817027e-27 0.21747357851084 3.29842914431064e-26
"COX7C" 5.96957421932093e-29 0.224192054763389 3.0267042167695e-28
"COX8" 2.62893579177908e-44 0.266451269342046 2.22874151740299e-43
"CR34285" 1.23121131217139e-06 0.0580262025309865 2.0364585210797e-06
"CR40190" 0.000175274408256251 -0.053307026152918 0.00025044326911538
"CR41320" 8.82211424028842e-16 -0.0497407096829267 2.45332101184116e-15
"CR43086" 1.06256157729019e-15 0.0937029899187318 2.94507470925965e-15
"CR43087" 2.31561960844427e-14 0.107315658336211 5.96788610471667e-14
"CR44391" 1.91656830439353e-126 0.788553812029677 7.23116041333341e-125
"CR6900" 0.00564798269463317 -0.0297901864143484 0.00710749745346265
"CRAT" 9.40618416690717e-16 -0.180973572730799 2.61227448879358e-15
"CREG" 1.50569544980946e-11 0.0879336465214175 3.31712390520884e-11
"CRMP" 8.89931227847216e-06 -0.0291394153107526 1.40855328126385e-05
"CSN5" 0.00100103116077156 0.0313279352478574 0.00135279719306593
"CTPsyn" 1.14116202280127e-05 -0.0476568507750008 1.79062815717187e-05
"CYLD" 0.000521829115546596 0.0219326109708655 0.000717707827884776
"Ca-alpha1D" 9.64521940340057e-185 -1.44460186329365 7.62154318140407e-183
"CaBP1" 9.80957048528528e-28 0.32221083485812 4.81059498739751e-27
"CaMKI" 5.47209412771382e-68 0.124295928722454 8.55116798763637e-67
"CaMKII" 1.52789943031104e-55 -0.452180584551989 1.75310762031305e-54
"Cad74A" 3.48677913498844e-05 -0.0356286877460635 5.26410635087656e-05
"Cad87A" 5.79292593055417e-42 -0.265219891963848 4.54321606688406e-41
"CadN" 4.03057691425379e-69 -0.471537575988368 6.46745445091757e-68
"CadN2" 1.78308405643013e-10 -0.0456391304114918 3.69132774509608e-10
"Cadps" 2.42027384899559e-39 -0.263920311566716 1.76587227867483e-38
"Calr" 5.74817782381345e-32 0.354520056424973 3.26197408213154e-31
"Cals" 8.85214016762647e-05 -0.0932929448711088 0.000129534461991683
"Camta" 4.0782362740575e-24 -0.102332992481501 1.70455623909709e-23
"CanA-14F" 3.04324607508932e-52 -0.4630447030229 3.18627864061852e-51
"CanB2" 0.00496646012096621 0.0282665164721531 0.00628384742797779
"Cap-H2" 1.98403744137896e-06 -0.036966173024495 3.24069766165954e-06
"Caper" 1.19231350274246e-49 -0.516757726646888 1.15588170126977e-48
"Catsup" 5.38376032758403e-33 0.196910649131661 3.18463110902852e-32
"Cbl" 8.01034933162371e-10 -0.0393773983905346 1.60513602874833e-09
"Cbp20" 0.00355105634196258 0.0304648517317017 0.00455492311183439
"Cbs" 1.89488000497353e-06 -0.0382034472459278 3.10111663182068e-06
"Cchl" 4.46472241861629e-15 0.0684641901207876 1.19630566149488e-14
"Ccm3" 8.68157110812542e-09 0.0762602385600453 1.64816046241293e-08
"Ccp84Ad" 6.27229964163077e-08 0.05560496538367 1.12933752790841e-07
"Ccs" 6.43993895174103e-34 0.0799240545691595 3.93729406275788e-33
"Cda5" 2.88088347970154e-36 -0.249968920442946 1.92733866022205e-35
"Cdc7" 2.15824508862455e-11 -0.056375054953252 4.71750022503112e-11
"Cdk12" 1.25355243640309e-24 -0.19380829994133 5.41224495222281e-24
"CecA1" 2.31707667102378e-38 0.360979235752425 1.63365607714606e-37
"CecA2" 8.51987931641642e-08 0.0771158764407188 1.51512758289393e-07
"CenB1A" 3.94693354631435e-05 -0.0465174179498719 5.93315064320333e-05
"Cerk" 0.00115844893141655 0.011034404609691 0.00155499491178606
"Cf2" 4.94945725278533e-18 -0.209352341859771 1.52190359579038e-17
"Chc" 1.36609031425046e-07 0.0459789182202945 2.40588151222915e-07
"Chchd2" 8.44409725679376e-11 0.104796181398234 1.78515291829643e-10
"Chchd3" 8.69886701228272e-09 0.0581585028402393 1.65069574297417e-08
"Chd1" 2.00991921314265e-06 -0.0388062113914434 3.28169265678028e-06
"Chmp1" 1.34566095045382e-08 0.0583437333353413 2.51590538415204e-08
"Cht2" 2.01351252425901e-23 0.0542385570041246 8.13956607296984e-23
"Cht4" 0.000374140444690284 -0.0663223706346643 0.000521952092725819
"Ciao1" 1.65623794718242e-21 0.110696101863362 6.04736226922404e-21
"Cip4" 3.03056940120362e-11 -0.0318976060024958 6.54903232829761e-11
"Cirl" 3.26206674799525e-38 -0.469828114282701 2.29605639337884e-37
"Cisd2" 2.85557022750789e-20 0.158628471641845 9.89994049073099e-20
"CkIIbeta" 2.98287572696332e-63 -0.565317144223674 4.15026031379481e-62
"Cka" 1.70145478531461e-17 -0.131797147959787 5.06806019978492e-17
"ClC-a" 1.19107845217979e-49 -0.567241240712256 1.15588170126977e-48
"ClC-b" 1.94853554868914e-10 0.0534094821048788 4.02389885498526e-10
"Clamp" 1.97900639408795e-07 -0.0506732740564203 3.44475427200347e-07
"Clbn" 0.00540977077811125 0.0196940102945007 0.00681592058325208
"Clc" 3.67292820295686e-10 0.0795314840289525 7.47435535178976e-10
"Clic" 1.31902049360908e-05 0.0587229752253993 2.06198500456693e-05
"Clk" 0.000262123187161913 -0.043513011055058 0.00037036838995752
"ClpP" 2.39660383529405e-06 0.0574231964977494 3.89634194961626e-06
"Cndp2" 0.00533052605168726 0.0261388484189347 0.00672619557230076
"Cnx99A" 0.000950737667782748 0.0945481847419992 0.001286490905549
"Coa7" 0.00394648821716978 0.0252434697694789 0.00504514427762731
"Coa8" 4.8066873072654e-06 0.0440932237693801 7.71575563159351e-06
"Cog4" 0.00679858813304949 0.0217495432677685 0.00849671354855603
"Cont" 3.22256727012825e-11 0.0581308946486894 6.95317451174504e-11
"Coop" 5.33265381186558e-30 -0.452065361384087 2.81628677983519e-29
"Coq6" 6.9820840168469e-09 0.0518359073385034 1.33703556756081e-08
"Cp1" 1.54140681682958e-10 0.194419726684818 3.20050161074977e-10
"Cp110" 6.07291343769004e-74 -0.504179946337078 1.04664039000189e-72
"Cpr" 4.85007886061152e-07 0.0366395166563491 8.24355936211081e-07
"Cpr49Ae" 3.18440941861801e-05 0.0395317385593723 4.82500240418676e-05
"Cpr50Ca" 1.61385036267109e-13 -0.158787656381062 3.97576783462737e-13
"Cpr51A" 1.75029030164226e-23 0.0973099475107499 7.10292227061801e-23
"Cpr67Fb" 1.0744459461704e-17 0.157035037546807 3.23260030356438e-17
"Cpsf6" 4.60244511886652e-07 -0.0589063427522618 7.84814338673168e-07
"CrebA" 4.70261383315677e-278 -1.2627557393611 8.56284640576546e-276
"Crtc" 1.64565331445623e-05 -0.11605376035693 2.54787285801948e-05
"CtBP" 2.08659419657018e-39 -0.376205903692616 1.52507094157695e-38
"Ctl2" 8.64822265691813e-05 -0.0484793819141237 0.000126594744799626
"Ctr1A" 4.64214146446241e-23 -0.156649792635866 1.8497895768952e-22
"Ctr9" 3.93915140625661e-06 0.0211049560506151 6.35728943714939e-06
"CtsB1" 1.58305956174756e-27 0.346621152584742 7.66457045618355e-27
"Cul3" 6.24634815857507e-11 -0.0751444001896101 1.32992913513535e-10
"CycE" 6.01172691860677e-15 -0.0567390203122722 1.60140651131486e-14
"CycG" 2.11792041049244e-36 -0.409042269654562 1.41917610866277e-35
"CycT" 1.70572209683865e-12 -0.0940870297493195 3.96204333974503e-12
"Cyp1" 2.27301868349522e-20 0.329813543776818 7.89991887674523e-20
"Cyp28c1" 1.62254371542961e-23 0.136439163740228 6.59729425264001e-23
"Cyp312a1" 8.94683877960714e-45 0.448309322426965 7.69391392381822e-44
"Cyp317a1" 9.35383811448305e-20 -0.146559251624458 3.14144940043745e-19
"Cyp49a1" 1.49915525407863e-42 -0.34925713610656 1.19817980993918e-41
"Cyp4e1" 0.0079438091544875 0.00436385370759696 0.00986030608743143
"Cyp4e2" 0.00555209175668172 0.0327024284722561 0.00699102834545491
"Cyp4p1" 2.86980926540607e-14 0.0859175644738008 7.37347313099425e-14
"Cyp4p3" 1.18311324711197e-56 -0.461080946849219 1.38792108652799e-55
"Cyp6d5" 6.84405362261581e-12 0.121130900256759 1.53606090951313e-11
"Cyp6v1" 3.83740108428888e-66 0.159350576402462 5.73965562178636e-65
"Cyp9b2" 0.00212383478105206 0.00282950099602689 0.0027874083557023
"Cys" 3.23765854809935e-17 0.229413936167891 9.52199016814612e-17
"Cyt-b5" 2.10085225788493e-15 0.263767315741045 5.7233090542907e-15
"Cyt-c-p" 6.30999888914386e-12 0.120265606356371 1.42076749181368e-11
"Cyt-c1" 6.67600097557982e-18 0.130467117415041 2.03635047965974e-17
"D1" 3.76494112389356e-07 0.0537770532902573 6.45682777512949e-07
"D2hgdh" 1.86537023402043e-09 0.0629422137764728 3.66768569956692e-09
"DCP2" 4.86265185686889e-12 -0.145890496233211 1.10079924197659e-11
"DCTN6-p27" 0.000459990470591 0.0327022666937429 0.000635579046794823
"DENR" 4.47395495609241e-08 0.0511688318658138 8.17135776542304e-08
"DIP-alpha" 6.22259488243615e-52 -0.173708887004471 6.45055132862441e-51
"DIP-lambda" 4.1869538561188e-62 -0.287829152151472 5.74916811456574e-61
"DIP2" 0.000139080996773815 -0.0334330098509151 0.000200506442164798
"DNaseII" 1.32906825175282e-11 0.0681658120766594 2.93727590413764e-11
"DOR" 2.21993686049241e-10 -0.128193354554537 4.57084344726756e-10
"Dad" 1.48958920872914e-06 -0.0864491931272269 2.45606283706994e-06
"Dad1" 1.44651163108576e-51 0.323762911143177 1.48117132297975e-50
"Dak1" 1.56359476317968e-25 0.138820340372251 7.04879964283802e-25
"Dap160" 0.000991261106276238 -0.0293877673532265 0.00134002631151868
"Dbp80" 1.68362077825236e-110 -0.793062598203989 5.26194314874691e-109
"Dd" 1.41849575154716e-11 -0.118702065992298 3.12995795968362e-11
"Debcl" 8.89577044454302e-11 0.0465869560957641 1.87307625046486e-10
"Dek" 2.67434240182658e-17 -0.192024113575138 7.90412560257568e-17
"Der-1" 2.86686707835923e-13 0.0892093770220148 6.94415229853582e-13
"Der-2" 1.45608406931119e-12 0.0734385280323509 3.39159070204408e-12
"Df31" 9.21908552572856e-09 0.040287888555928 1.74230731867108e-08
"Dgk" 9.0807000639659e-51 -0.319053315913764 9.033247474558e-50
"Dhod" 4.36655236411675e-10 0.0546361818306496 8.84718011655585e-10
"Diap1" 1.51336328220311e-08 -0.117940573513931 2.82314718301409e-08
"Dic1" 6.55199094631465e-46 0.126403371504896 5.86319189811234e-45
"Dif" 1.52018044516451e-05 0.000463028975680838 2.358842424731e-05
"Dip-C" 1.91787118901982e-05 0.0428965621584771 2.95948582889278e-05
"Dlc90F" 7.9131442331311e-17 0.0699463991556881 2.29821415037122e-16
"Dlg5" 0.000980590070419499 -0.030360401216091 0.00132645711076126
"Dlic" 5.53605958326828e-14 -0.158545189730145 1.40430148605255e-13
"Dmtn" 0.000233687725140539 -0.0527096452556054 0.000331196004361617
"DnaJ-1" 4.65739674492741e-07 0.0367272890262574 7.93857057072085e-07
"DnaJ-H" 5.41548789846388e-07 0.0235919730046204 9.13781761432986e-07
"Doa" 1.3303185463846e-05 -0.0320587613482687 2.07809551371082e-05
"Dp" 0.00634620305358452 -0.0360825189585329 0.00795507284897095
"Dp1" 2.00524630589227e-17 -0.21116994483465 5.9517870510821e-17
"Dph5" 3.9981139159592e-07 0.047465256147946 6.8399105719106e-07
"DppIII" 3.233982771349e-17 0.0808655878918053 9.51786356037219e-17
"Dr" 6.69685900060046e-24 -0.132470010979658 2.76865207250886e-23
"Drak" 1.86408402957191e-28 -0.269739581688343 9.31597125996081e-28
"Drat" 6.24492145554749e-26 0.0837596950355063 2.85833126293256e-25
"Drip" 0.000266280071911705 -0.032952944279007 0.000375861456409242
"Droj2" 4.96692467801181e-07 0.0696506012971617 8.43189321099046e-07
"Drs" 4.89534026701167e-08 0.0872899705033372 8.89444036366372e-08
"Dscam1" 0.00206259601138529 0.0160077578762233 0.00270788466949266
"Dsp1" 3.12169590890209e-27 -0.184980493233841 1.49413285331222e-26
"Duba" 0.00147760445990031 0.0188041516959415 0.00196139698195325
"Dup99B" 2.20528907104622e-189 0.894378627069664 1.81093149598854e-187
"Dyrk2" 0.00285114289030697 -0.0299825953563144 0.00368764250296652
"Dyrk3" 3.80901360636919e-09 -0.128802787558636 7.39552572251931e-09
"E(Pc)" 1.66430611873384e-57 -0.331950177621928 2.00867839344591e-56
"E(bx)" 1.05672406073028e-09 -0.0964623069300139 2.0994119384907e-09
"E(z)" 1.25406057117773e-11 -0.047561523888245 2.77443511468163e-11
"E2f1" 2.49581740769339e-71 -0.632183592445002 4.14781083469045e-70
"ELOVL" 2.31326397035014e-85 0.184899802113247 4.77238892011152e-84
"EMC1" 1.06978943466264e-13 0.12799778973966 2.66366120830389e-13
"EMC3" 2.09762093546597e-19 0.104395752126917 6.90089275548426e-19
"EMC8-9" 5.42693194790624e-10 0.0456925207527527 1.09638162073475e-09
"EMRE" 0.000552549324185743 0.0350785519572126 0.000759211472995371
"ERp60" 3.8521364048487e-28 0.373133524111688 1.91146294591307e-27
"Eb1" 2.13490863311834e-06 -0.104528451547412 3.47628202002318e-06
"Ebp" 7.11910149401674e-211 0.546293214954115 7.64481975819028e-209
"EbpII" 1.95450676025956e-203 0.653432885150582 1.94892245523025e-201
"EbpIII" 5.75467449889276e-36 0.313317909597463 3.80135280778594e-35
"EcR" 2.56979586730312e-18 -0.175020256567195 8.00171382324572e-18
"Echs1" 3.35504545155328e-07 0.0543432801378327 5.76803380587239e-07
"Edc3" 1.48569894573288e-27 -0.167078455799247 7.20151294528853e-27
"Edem1" 7.34928698894473e-08 0.0415195165668108 1.31252937781239e-07
"Efa6" 3.0567542432091e-39 -0.178617502123593 2.21482470078888e-38
"Eglp2" 2.95153896293075e-08 0.0558088560060816 5.42151104243595e-08
"Ehbp1" 5.9452571850418e-39 -0.205459538045063 4.26348237858819e-38
"Eip55E" 5.24553369541084e-24 0.133922300165296 2.17507872439412e-23
"Eip63E" 9.12977602061266e-09 -0.0241753082636777 1.72776782531974e-08
"Eip74EF" 7.6741104836131e-92 -0.527052255543299 1.82608947189612e-90
"Eip75B" 2.64860472527933e-67 -0.610015100564515 4.04830532462402e-66
"Eip93F" 0 -2.34627853340664 0
"Ekar" 4.49852235736491e-09 -0.0355458820537015 8.68995001505731e-09
"Elo68alpha" 7.82646652284413e-14 0.233314538641971 1.96978616572543e-13
"EloB" 0.000349698168900014 0.0379924692709016 0.000489156957699819
"EloC" 1.44969445237797e-24 0.1345689600201 6.22061512967104e-24
"EndoA" 2.53194651730638e-12 -0.0754005108228603 5.82946234990607e-12
"EndoB" 0.00758071175124985 -0.0252186330049309 0.00943477587347232
"EndoGI" 1.3065016042033e-05 0.0437686389224042 2.04394049996392e-05
"Eno" 2.39328021107877e-11 0.163264288884464 5.22306280562683e-11
"Ent2" 2.01084715620831e-17 0.102182727700538 5.96418405821557e-17
"Eph" 1.0313951105264e-27 -0.36863658497852 5.04612467626702e-27
"Ero1L" 1.60529261090331e-22 -0.259251409271127 6.23651711916795e-22
"Est-6" 3.53303398998886e-120 0.70716925852485 1.20295498781084e-118
"Esyt2" 6.97211294671521e-19 -0.175163075155359 2.23748728129068e-18
"Evi5" 6.70556690551575e-05 0.0308763108556478 9.91978601211585e-05
"Exn" 7.16942416927733e-05 -0.0665344670215629 0.000105761001834919
"FASN1" 3.30068306876177e-44 0.193436466235319 2.7869477201561e-43
"FER" 1.11345741129662e-20 -0.242189537158976 3.95183020212734e-20
"FIG4" 2.61552341727367e-16 0.105259684249261 7.4414484181672e-16
"Faf2" 6.00636869755751e-09 0.0299260116062336 1.15177070079537e-08
"Fak" 1.08815285218413e-08 -0.0399562207728723 2.04817264941445e-08
"Fas1" 4.33001017222033e-63 -0.520525003584758 6.00466311299959e-62
"Fas2" 2.33429102006978e-198 -1.38971846665548 2.22182063455733e-196
"Fas3" 1.42821378036297e-214 -1.32438335646316 1.70895980347432e-212
"Fatp1" 2.6501937918853e-11 -0.239076912883374 5.75973617042845e-11
"Fatp2" 3.43602560247457e-107 0.220190885313252 1.02057271086266e-105
"Fbl6" 9.70337145210312e-24 -0.0843200975563982 3.98409016092234e-23
"Fdh" 8.70318050629384e-17 0.0889742232601642 2.52241660625319e-16
"Fdx2" 0.000461547003776836 0.0313086250837922 0.000637519410230009
"FeCH" 8.649372057403e-09 0.0324838048519251 1.64428371204738e-08
"Fer1HCH" 1.95757877706027e-40 0.234513389385048 1.46660821437002e-39
"Fer2LCH" 9.69870326054841e-10 0.179800426645429 1.93052135243235e-09
"Fhos" 1.5163216491875e-50 -0.289640466862723 1.50482347554437e-49
"Fic" 0.00141210630574496 0.0301370973241142 0.00188041373877899
"Fili" 1.81817428660036e-59 -0.271391744269646 2.33574046389028e-58
"Fim" 2.13568908372508e-05 0.0377217354644715 3.28109533479113e-05
"Fis1" 3.92762176754882e-12 0.115975159607874 8.94446980016011e-12
"Fit1" 2.82271267370827e-11 -0.123306122652322 6.11879952251047e-11
"Fitm" 1.8588441913163e-15 0.0638690259765052 5.07486275960409e-15
"Fkbp12" 4.80940784527015e-23 0.244933739859361 1.91461977718549e-22
"Fkbp14" 7.90106576451336e-43 -0.288247535342003 6.37565769205818e-42
"Fkbp39" 4.22491035280178e-06 0.0356760582324795 6.7975123156104e-06
"Flacc" 0.00435327485262207 -0.025647871621891 0.0055364455155728
"Flo2" 3.86122842549569e-07 -0.0175994515576343 6.61654036251062e-07
"Fmr1" 0.00178406288339478 -0.0359409397635897 0.00235550294945062
"FoxK" 1.48404117243247e-05 -0.0600836678046874 2.30532805272522e-05
"Frl" 3.3311512714009e-146 -1.04941005296921 1.62219320053802e-144
"Fs(2)Ket" 0.000219548587095515 -0.016931823694561 0.000311790262040019
"FucT6" 2.24141746444771e-15 0.067461961002545 6.09153558799936e-15
"FucTA" 4.25830858136509e-107 -0.957335928798263 1.25590115061669e-105
"Fum1" 4.72709093175579e-20 0.120828874653799 1.61476809316421e-19
"Fum3" 1.11885606844993e-08 -0.176647903196973 2.10407239096018e-08
"G9a" 1.06560874170382e-30 -0.129475803927739 5.70686625352376e-30
"GATAd" 0.00127398837966097 0.0168445388159524 0.00170353235441256
"GC2" 0.000111080551121317 -0.0575812491713352 0.000161361549807865
"GCS1" 5.83316958446554e-10 0.0550486936399899 1.17674923987195e-09
"GCS2alpha" 4.0003898316409e-11 0.0675942061860419 8.60042742038608e-11
"GCS2beta" 1.56852753223545e-26 0.151818190850195 7.29888145000228e-26
